Linux-riscv64, native, symm, calling, timestamp, 1696856870323755
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722275428
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722298254
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722319267
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722319565
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722348436
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28871
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722359925
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722382904
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722403842
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722404156
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722433069
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28913
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722444569
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722467585
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722488499
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722488862
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722516676
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27814
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722528146
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722551149
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722572081
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722572379
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722600526
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28147
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722611982
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722634877
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722655939
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722656238
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722684235
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27997
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722695614
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722718673
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722739531
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722739855
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722767740
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27885
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722779220
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722802188
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722823171
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722823510
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722851760
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28250
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722863278
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722889290
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722910564
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722910883
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850722939117
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28234
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850722950468
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850722973368
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850722994488
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850722994811
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723023676
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28865
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723035197
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723057998
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723079005
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723079325
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723108517
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 29192
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723120048
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723142882
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723163936
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723164262
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723192478
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28216
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723203863
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723226786
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723247751
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723248051
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723275985
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27934
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723287470
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723310129
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723331132
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723331445
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723359531
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28086
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723371004
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723393801
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723414918
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723415215
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723443278
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28063
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723454876
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723477733
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723498843
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723499156
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723527279
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28123
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723538855
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723561698
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723582957
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723583251
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723611092
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27841
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723622692
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723645491
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723666661
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723666987
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723695028
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28041
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723706527
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723729465
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723750481
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723750814
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723778828
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28014
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723790428
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723813243
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723834319
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723834636
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723862794
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28158
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723874386
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723897257
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850723918320
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850723918632
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850723946746
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28114
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850723958655
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850723981698
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724002724
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724003020
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724030986
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27966
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724042424
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724065451
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724086375
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724086674
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724115604
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28930
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724127026
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724149873
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724170983
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724171280
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724200281
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 29001
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724211762
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724234802
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724255754
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724256049
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724284024
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27975
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724295512
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724318358
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724339382
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724339721
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724367792
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28071
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724379352
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724402289
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724423215
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724423540
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724452403
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28863
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724463978
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724486835
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724507850
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724508164
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724536134
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27970
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724547608
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724570543
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724591628
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724591927
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724620839
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28912
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724632265
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724655151
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724676101
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724676424
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724704819
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28395
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724716305
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724739086
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724760001
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724760341
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724788262
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 27921
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724799746
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724822691
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724843767
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724844069
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724873222
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 29153
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724884737
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724907613
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850724928555
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850724928932
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850724957681
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28749
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850724969185
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850724992141
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850725013175
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850725013469
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850725042363
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28894
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850725053899
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850725076785
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850725097745
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850725098063
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850725126197
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28134
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850725137917
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850725160917
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850725181862
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850725182198
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850725210381
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28183
Linux-riscv64, wasmtime, stringsearch, calling, timestamp, 1696850725221832
WABENCH, wasmtime, stringsearch, starting, timestamp, 1696850725244641
Linux-riscv64, wasmtime, stringsearch, main, timestamp, 1696850725265704
Linux-riscv64, wasmtime, stringsearch, start, timestamp, 1696850725266023
Linux-riscv64, wasmtime, stringsearch, end, timestamp, 1696850725294269
Linux-riscv64, wasmtime, stringsearch, accumulated, elapsed time, 28246
Linux-riscv64, iwasm, stringsearch, calling, timestamp, 1696850725465755
WABENCH, iwasm, stringsearch, starting, timestamp, 1696850725472321
Linux-riscv64, iwasm, stringsearch, main, timestamp, 1696850725525037
Linux-riscv64, iwasm, stringsearch, start, timestamp, 1696850725525985
Linux-riscv64, iwasm, stringsearch, end, timestamp, 1696850726211592
Linux-riscv64, iwasm, stringsearch, accumulated, elapsed time, 685607
Linux-riscv64, iwasm, stringsearch, calling, timestamp, 1696850726224193
WABENCH, iwasm, stringsearch, starting, timestamp, 1696850726230864
Linux-riscv64, iwasm, stringsearch, main, timestamp, 1696850726285884
Linux-riscv64, iwasm, stringsearch, start, timestamp, 1696850726286840
Linux-riscv64, iwasm, stringsearch, end, timestamp, 1696850726972698
