Linux-aarch64, native, floyd-warshall, calling, timestamp, 1696920088500946
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696911433010729
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696911433010729
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696911433407518
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 385758
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696911433409314
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696911433411839
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696911433438724
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696911433438724
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696911433835329
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 385587
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696911433837105
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696911433839695
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696911433858747
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696911433858747
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696911434255534
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 385788
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696911434257280
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696911434259763
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696911434282718
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696911434282718
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696911434679766
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 386036
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911434689115
WABENCH, iwasm, quicksort, starting, timestamp, 1696911434690404
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911434695825
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911434695825
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911437684797
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2790539
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911437686674
WABENCH, iwasm, quicksort, starting, timestamp, 1696911437687908
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911437693142
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911437693142
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911440657587
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2766154
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911440659384
WABENCH, iwasm, quicksort, starting, timestamp, 1696911440660596
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911440666023
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911440666023
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911443628989
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2764742
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911443630786
WABENCH, iwasm, quicksort, starting, timestamp, 1696911443632006
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911443637154
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911443637154
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911446600856
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2765148
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911446602677
WABENCH, iwasm, quicksort, starting, timestamp, 1696911446603882
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911446608886
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911446608886
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911449568942
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2761614
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911449570736
WABENCH, iwasm, quicksort, starting, timestamp, 1696911449571946
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911449576989
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911449576989
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911452538776
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2763529
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911452540515
WABENCH, iwasm, quicksort, starting, timestamp, 1696911452541718
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911452547101
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911452547101
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911455469531
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2724224
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911455471312
WABENCH, iwasm, quicksort, starting, timestamp, 1696911455472529
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911455477687
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911455477687
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911458434214
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2757929
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911458435973
WABENCH, iwasm, quicksort, starting, timestamp, 1696911458437175
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911458442591
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911458442591
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911461404900
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2763734
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911461406657
WABENCH, iwasm, quicksort, starting, timestamp, 1696911461407872
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911461413033
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911461413033
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911464379971
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2768570
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911464381743
WABENCH, iwasm, quicksort, starting, timestamp, 1696911464382968
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911464387948
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911464387948
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911467398281
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2811957
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911467400271
WABENCH, iwasm, quicksort, starting, timestamp, 1696911467401517
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911467406843
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911467406843
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911470344075
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2748927
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911470346231
WABENCH, iwasm, quicksort, starting, timestamp, 1696911470347477
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911470353076
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911470353076
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911473313040
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2761511
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911473314925
WABENCH, iwasm, quicksort, starting, timestamp, 1696911473316160
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911473321282
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911473321282
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911476281784
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2762217
Linux-aarch64, iwasm, quicksort, calling, timestamp, 1696911476283584
WABENCH, iwasm, quicksort, starting, timestamp, 1696911476284793
Linux-aarch64, iwasm, quicksort, main, timestamp, 1696911476290281
Linux-aarch64, iwasm, quicksort, start, timestamp, 1696911476290281
Linux-aarch64, iwasm, quicksort, end, timestamp, 1696911479251641
Linux-aarch64, iwasm, quicksort, accumulated, elapsed time, 2762830
Linux-aarch64, native, quicksort, calling, timestamp, 1696916424998030
Linux-aarch64, native, quicksort, starting, timestamp, 1696916424999155
Linux-aarch64, native, quicksort, main, timestamp, 1696916425000305
Linux-aarch64, native, quicksort, start, timestamp, 1696916425000305
Linux-aarch64, native, quicksort, end, timestamp, 1696916425362678
Linux-aarch64, native, quicksort, accumulated, elapsed time, 354274
Linux-aarch64, native, quicksort, calling, timestamp, 1696916425363797
Linux-aarch64, native, quicksort, starting, timestamp, 1696916425364893
Linux-aarch64, native, quicksort, main, timestamp, 1696916425365992
Linux-aarch64, native, quicksort, start, timestamp, 1696916425365992
Linux-aarch64, native, quicksort, end, timestamp, 1696916425728706
Linux-aarch64, native, quicksort, accumulated, elapsed time, 354608
Linux-aarch64, native, quicksort, calling, timestamp, 1696916425729823
Linux-aarch64, native, quicksort, starting, timestamp, 1696916425730867
Linux-aarch64, native, quicksort, main, timestamp, 1696916425731959
Linux-aarch64, native, quicksort, start, timestamp, 1696916425731959
Linux-aarch64, native, quicksort, end, timestamp, 1696916426094762
Linux-aarch64, native, quicksort, accumulated, elapsed time, 354708
Linux-aarch64, native, quicksort, calling, timestamp, 1696916426095869
Linux-aarch64, native, quicksort, starting, timestamp, 1696916426096953
Linux-aarch64, native, quicksort, main, timestamp, 1696916426098054
Linux-aarch64, native, quicksort, start, timestamp, 1696916426098054
Linux-aarch64, native, quicksort, end, timestamp, 1696916426460069
Linux-aarch64, native, quicksort, accumulated, elapsed time, 353914
Linux-aarch64, native, quicksort, calling, timestamp, 1696916426461313
Linux-aarch64, native, quicksort, starting, timestamp, 1696916426462423
Linux-aarch64, native, quicksort, main, timestamp, 1696916426463533
Linux-aarch64, native, quicksort, start, timestamp, 1696916426463533
Linux-aarch64, native, quicksort, end, timestamp, 1696916426824181
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352551
Linux-aarch64, native, quicksort, calling, timestamp, 1696916426825266
Linux-aarch64, native, quicksort, starting, timestamp, 1696916426826363
Linux-aarch64, native, quicksort, main, timestamp, 1696916426827450
Linux-aarch64, native, quicksort, start, timestamp, 1696916426827450
Linux-aarch64, native, quicksort, end, timestamp, 1696916427187870
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352330
Linux-aarch64, native, quicksort, calling, timestamp, 1696916427188952
Linux-aarch64, native, quicksort, starting, timestamp, 1696916427190034
Linux-aarch64, native, quicksort, main, timestamp, 1696916427191131
Linux-aarch64, native, quicksort, start, timestamp, 1696916427191131
Linux-aarch64, native, quicksort, end, timestamp, 1696916427551260
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352036
Linux-aarch64, native, quicksort, calling, timestamp, 1696916427552348
Linux-aarch64, native, quicksort, starting, timestamp, 1696916427553428
Linux-aarch64, native, quicksort, main, timestamp, 1696916427554539
Linux-aarch64, native, quicksort, start, timestamp, 1696916427554539
Linux-aarch64, native, quicksort, end, timestamp, 1696916427915012
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352387
Linux-aarch64, native, quicksort, calling, timestamp, 1696916427916155
Linux-aarch64, native, quicksort, starting, timestamp, 1696916427917236
Linux-aarch64, native, quicksort, main, timestamp, 1696916427918335
Linux-aarch64, native, quicksort, start, timestamp, 1696916427918335
Linux-aarch64, native, quicksort, end, timestamp, 1696916428279035
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352607
Linux-aarch64, native, quicksort, calling, timestamp, 1696916428280152
Linux-aarch64, native, quicksort, starting, timestamp, 1696916428281226
Linux-aarch64, native, quicksort, main, timestamp, 1696916428282326
Linux-aarch64, native, quicksort, start, timestamp, 1696916428282326
Linux-aarch64, native, quicksort, end, timestamp, 1696916428642375
Linux-aarch64, native, quicksort, accumulated, elapsed time, 351953
Linux-aarch64, native, quicksort, calling, timestamp, 1696916428643484
Linux-aarch64, native, quicksort, starting, timestamp, 1696916428644563
Linux-aarch64, native, quicksort, main, timestamp, 1696916428645660
Linux-aarch64, native, quicksort, start, timestamp, 1696916428645660
Linux-aarch64, native, quicksort, end, timestamp, 1696916429005873
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352127
Linux-aarch64, native, quicksort, calling, timestamp, 1696916429006987
Linux-aarch64, native, quicksort, starting, timestamp, 1696916429008067
Linux-aarch64, native, quicksort, main, timestamp, 1696916429009157
Linux-aarch64, native, quicksort, start, timestamp, 1696916429009157
Linux-aarch64, native, quicksort, end, timestamp, 1696916429368850
Linux-aarch64, native, quicksort, accumulated, elapsed time, 351603
Linux-aarch64, native, quicksort, calling, timestamp, 1696916429369952
Linux-aarch64, native, quicksort, starting, timestamp, 1696916429371039
Linux-aarch64, native, quicksort, main, timestamp, 1696916429372121
Linux-aarch64, native, quicksort, start, timestamp, 1696916429372121
Linux-aarch64, native, quicksort, end, timestamp, 1696916429732082
Linux-aarch64, native, quicksort, accumulated, elapsed time, 351878
Linux-aarch64, native, quicksort, calling, timestamp, 1696916429733184
Linux-aarch64, native, quicksort, starting, timestamp, 1696916429734273
Linux-aarch64, native, quicksort, main, timestamp, 1696916429735354
Linux-aarch64, native, quicksort, start, timestamp, 1696916429735354
Linux-aarch64, native, quicksort, end, timestamp, 1696916430096108
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352658
Linux-aarch64, native, quicksort, calling, timestamp, 1696916430097197
Linux-aarch64, native, quicksort, starting, timestamp, 1696916430098290
Linux-aarch64, native, quicksort, main, timestamp, 1696916430099372
Linux-aarch64, native, quicksort, start, timestamp, 1696916430099372
Linux-aarch64, native, quicksort, end, timestamp, 1696916430459631
Linux-aarch64, native, quicksort, accumulated, elapsed time, 352162
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916430468286
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696916430471179
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696916430486868
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696916430486868
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696916430886489
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 388795
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916430888259
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696916430891035
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696916430922818
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696916430922818
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696916431322845
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 389089
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916431324713
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696916431327425
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696916431362766
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696916431362766
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696916431763060
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 389362
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916431764877
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696916431767602
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696916431786767
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696916431786767
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696916432186233
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 388637
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916432188012
Linux-aarch64, wasmtime, quicksort, starting, timestamp, 1696916432190651
Linux-aarch64, wasmtime, quicksort, main, timestamp, 1696916432234758
Linux-aarch64, wasmtime, quicksort, start, timestamp, 1696916432234758
Linux-aarch64, wasmtime, quicksort, end, timestamp, 1696916432631796
Linux-aarch64, wasmtime, quicksort, accumulated, elapsed time, 386105
Linux-aarch64, wasmtime, quicksort, calling, timestamp, 1696916432633536
