Linux-aarch64-AWS, native, floyd-warshall, calling, timestamp, 1696846258192081
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844065802733
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844065803991
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844065809258
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844065809258
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844068784398
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776584
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844068786276
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844068787532
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844068792774
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844068792774
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844071768132
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776807
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844071770016
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844071771257
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844071776527
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844071776527
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844074751926
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776838
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844074754408
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844074755651
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844074760853
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844074760853
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844077728202
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776063
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844077730010
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844077731246
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844077736523
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844077736523
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844080711349
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776236
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844080713239
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844080714481
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844080719589
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844080719589
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844083695280
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2777101
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844083697120
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844083698361
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844083703737
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844083703737
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844086679231
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776927
Linux-aarch64-AWS, iwasm, quicksort, calling, timestamp, 1696844086681105
Linux-aarch64-AWS, iwasm, quicksort, starting, timestamp, 1696844086682366
Linux-aarch64-AWS, iwasm, quicksort, main, timestamp, 1696844086687856
Linux-aarch64-AWS, iwasm, quicksort, start, timestamp, 1696844086687856
Linux-aarch64-AWS, iwasm, quicksort, end, timestamp, 1696844089663396
Linux-aarch64-AWS, iwasm, quicksort, accumulated, elapsed time, 2776982
Linux-aarch64-AWS, native, facedetection, calling, timestamp, 1696848564636252
Linux-aarch64-AWS, native, facedetection, starting, timestamp, 1696848564637479
Linux-aarch64-AWS, native, facedetection, main, timestamp, 1696848564649625
Linux-aarch64-AWS, native, facedetection, start, timestamp, 1696848564649651
Linux-aarch64-AWS, native, facedetection, end, timestamp, 1696848564899275
Linux-aarch64-AWS, native, facedetection, accumulated, elapsed time, 249624
Linux-aarch64-AWS, wasmtime, facedetection, calling, timestamp, 1696848564910171
Linux-aarch64-AWS, wasmtime, facedetection, starting, timestamp, 1696848564913092
Linux-aarch64-AWS, wasmtime, facedetection, main, timestamp, 1696848565044366
Linux-aarch64-AWS, wasmtime, facedetection, start, timestamp, 1696848565044411
Linux-aarch64-AWS, wasmtime, facedetection, end, timestamp, 1696848565540631
Linux-aarch64-AWS, wasmtime, facedetection, accumulated, elapsed time, 496220
Linux-aarch64-AWS, iwasm, facedetection, calling, timestamp, 1696848565562463
Linux-aarch64-AWS, iwasm, facedetection, starting, timestamp, 1696848565563854
Linux-aarch64-AWS, iwasm, facedetection, main, timestamp, 1696848565719643
Linux-aarch64-AWS, iwasm, facedetection, start, timestamp, 1696848565719695
Linux-aarch64-AWS, iwasm, facedetection, end, timestamp, 1696848572638544
Linux-aarch64-AWS, iwasm, facedetection, accumulated, elapsed time, 6918849
Linux-aarch64-AWS, native, whitedb, calling, timestamp, 1696851308634968
Linux-aarch64-AWS, native, whitedb, starting, timestamp, 1696851308636206
Linux-aarch64-AWS, native, whitedb, main, timestamp, 1696851308637515
Linux-aarch64-AWS, native, whitedb, start, timestamp, 1696851308637554
Linux-aarch64-AWS, native, whitedb, end, timestamp, 1696851320722464
Linux-aarch64-AWS, native, whitedb, accumulated, elapsed time, 12084910
Linux-aarch64-AWS, wasmtime, whitedb, calling, timestamp, 1696851320821356
Linux-aarch64-AWS, wasmtime, whitedb, starting, timestamp, 1696851320824271
Linux-aarch64-AWS, wasmtime, whitedb, main, timestamp, 1696851320893933
Linux-aarch64-AWS, wasmtime, whitedb, start, timestamp, 1696851320893986
Linux-aarch64-AWS, wasmtime, whitedb, end, timestamp, 1696851337383031
Linux-aarch64-AWS, wasmtime, whitedb, accumulated, elapsed time, 16489045
Linux-aarch64-AWS, iwasm, whitedb, calling, timestamp, 1696851337453612
Linux-aarch64-AWS, iwasm, whitedb, starting, timestamp, 1696851337454974
Linux-aarch64-AWS, iwasm, whitedb, main, timestamp, 1696851337462720
Linux-aarch64-AWS, iwasm, whitedb, start, timestamp, 1696851337462765
Linux-aarch64-AWS, iwasm, whitedb, end, timestamp, 1696851580218195
Linux-aarch64-AWS, iwasm, whitedb, accumulated, elapsed time, 242755430
Linux-aarch64-AWS, native, snappy, calling, timestamp, 1696851277350721
Linux-aarch64-AWS, native, snappy, starting, timestamp, 1696851277351946
Linux-aarch64-AWS, native, snappy, main, timestamp, 1696851277354015
Linux-aarch64-AWS, native, snappy, start, timestamp, 1696851277666685
Linux-aarch64-AWS, native, snappy, end, timestamp, 1696851277841276
Linux-aarch64-AWS, native, snappy, accumulated, elapsed time, 174591
Linux-aarch64-AWS, wasmtime, snappy, calling, timestamp, 1696851277880101
Linux-aarch64-AWS, wasmtime, snappy, starting, timestamp, 1696851277883045
Linux-aarch64-AWS, wasmtime, snappy, main, timestamp, 1696851277932791
Linux-aarch64-AWS, wasmtime, snappy, start, timestamp, 1696851279045698
Linux-aarch64-AWS, wasmtime, snappy, end, timestamp, 1696851279914091
Linux-aarch64-AWS, wasmtime, snappy, accumulated, elapsed time, 868393
Linux-aarch64-AWS, iwasm, snappy, calling, timestamp, 1696851279982676
Linux-aarch64-AWS, iwasm, snappy, starting, timestamp, 1696851279984073
Linux-aarch64-AWS, iwasm, snappy, main, timestamp, 1696851279990461
Linux-aarch64-AWS, iwasm, snappy, start, timestamp, 1696851282899360
Linux-aarch64-AWS, iwasm, snappy, end, timestamp, 1696851301253879
Linux-aarch64-AWS, iwasm, snappy, accumulated, elapsed time, 18354519
Linux-aarch64-AWS, native, mnist, calling, timestamp, 1696848638650774
Linux-aarch64-AWS, native, mnist, starting, timestamp, 1696848638651988
Linux-aarch64-AWS, native, mnist, main, timestamp, 1696848638653280
Linux-aarch64-AWS, native, mnist, start, timestamp, 1696848638810457
Linux-aarch64-AWS, native, mnist, end, timestamp, 1696848710809073
Linux-aarch64-AWS, native, mnist, accumulated, elapsed time, 71998616
Linux-aarch64-AWS, wasmtime, mnist, calling, timestamp, 1696848710822291
Linux-aarch64-AWS, wasmtime, mnist, starting, timestamp, 1696848710825330
Linux-aarch64-AWS, wasmtime, mnist, main, timestamp, 1696848710887931
Linux-aarch64-AWS, wasmtime, mnist, start, timestamp, 1696848710912150
Linux-aarch64-AWS, wasmtime, mnist, end, timestamp, 1696848845995601
Linux-aarch64-AWS, wasmtime, mnist, accumulated, elapsed time, 135083451
Linux-aarch64-AWS, iwasm, mnist, calling, timestamp, 1696848846012409
Linux-aarch64-AWS, iwasm, mnist, starting, timestamp, 1696848846013788
Linux-aarch64-AWS, iwasm, mnist, main, timestamp, 1696848846019670
Linux-aarch64-AWS, iwasm, mnist, start, timestamp, 1696848846033090
Linux-aarch64-AWS, iwasm, mnist, end, timestamp, 1696851271741402
Linux-aarch64-AWS, iwasm, mnist, accumulated, elapsed time, 2425708312
Linux-aarch64-AWS, native, espeak, calling, timestamp, 1696847982687641
Linux-aarch64-AWS, native, espeak, starting, timestamp, 1696847982688867
Linux-aarch64-AWS, native, espeak, main, timestamp, 1696847982690870
Linux-aarch64-AWS, native, espeak, start, timestamp, 1696847982694912
Linux-aarch64-AWS, native, espeak, end, timestamp, 1696848004197067
Linux-aarch64-AWS, native, espeak, accumulated, elapsed time, 21502155
Linux-aarch64-AWS, wasmtime, espeak, calling, timestamp, 1696848004206752
Linux-aarch64-AWS, wasmtime, espeak, starting, timestamp, 1696848004209650
Linux-aarch64-AWS, wasmtime, espeak, main, timestamp, 1696848004309607
Linux-aarch64-AWS, wasmtime, espeak, start, timestamp, 1696848004310154
Linux-aarch64-AWS, wasmtime, espeak, end, timestamp, 1696848038708805
Linux-aarch64-AWS, wasmtime, espeak, accumulated, elapsed time, 34398651
Linux-aarch64-AWS, iwasm, espeak, calling, timestamp, 1696848038724174
Linux-aarch64-AWS, iwasm, espeak, starting, timestamp, 1696848038725594
Linux-aarch64-AWS, iwasm, espeak, main, timestamp, 1696848038737926
Linux-aarch64-AWS, iwasm, espeak, start, timestamp, 1696848038739372
Linux-aarch64-AWS, iwasm, espeak, end, timestamp, 1696848544955445
Linux-aarch64-AWS, iwasm, espeak, accumulated, elapsed time, 506216073
Linux-aarch64-AWS, native, gnuchess, calling, timestamp, 1696848580056536
Linux-aarch64-AWS, native, gnuchess, starting, timestamp, 1696848580057748
Linux-aarch64-AWS, native, gnuchess, main, timestamp, 1696848580059039
Linux-aarch64-AWS, native, gnuchess, start, timestamp, 1696848580059696
Linux-aarch64-AWS, native, gnuchess, end, timestamp, 1696848582689449
Linux-aarch64-AWS, native, gnuchess, accumulated, elapsed time, 2629753
Linux-aarch64-AWS, wasmtime, gnuchess, calling, timestamp, 1696848582698947
Linux-aarch64-AWS, wasmtime, gnuchess, starting, timestamp, 1696848582701892
Linux-aarch64-AWS, wasmtime, gnuchess, main, timestamp, 1696848582804747
Linux-aarch64-AWS, wasmtime, gnuchess, start, timestamp, 1696848582805461
Linux-aarch64-AWS, wasmtime, gnuchess, end, timestamp, 1696848586268866
Linux-aarch64-AWS, wasmtime, gnuchess, accumulated, elapsed time, 3463405
Linux-aarch64-AWS, iwasm, gnuchess, calling, timestamp, 1696848586285278
Linux-aarch64-AWS, iwasm, gnuchess, starting, timestamp, 1696848586286686
Linux-aarch64-AWS, iwasm, gnuchess, main, timestamp, 1696848586298592
Linux-aarch64-AWS, iwasm, gnuchess, start, timestamp, 1696848586302680
Linux-aarch64-AWS, iwasm, gnuchess, end, timestamp, 1696848638143390
Linux-aarch64-AWS, iwasm, gnuchess, accumulated, elapsed time, 51840710
Linux-aarch64-AWS, native, bzip2, calling, timestamp, 1696847972042734
Linux-aarch64-AWS, native, bzip2, starting, timestamp, 1696847972043918
Linux-aarch64-AWS, native, bzip2, main, timestamp, 1696847972045169
Linux-aarch64-AWS, native, bzip2, start, timestamp, 1696847972045216
Linux-aarch64-AWS, native, bzip2, end, timestamp, 1696847972117180
Linux-aarch64-AWS, native, bzip2, accumulated, elapsed time, 71964
Linux-aarch64-AWS, wasmtime, bzip2, calling, timestamp, 1696847972126444
Linux-aarch64-AWS, wasmtime, bzip2, starting, timestamp, 1696847972129391
Linux-aarch64-AWS, wasmtime, bzip2, main, timestamp, 1696847972251062
Linux-aarch64-AWS, wasmtime, bzip2, start, timestamp, 1696847972251118
Linux-aarch64-AWS, wasmtime, bzip2, end, timestamp, 1696847972343319
Linux-aarch64-AWS, wasmtime, bzip2, accumulated, elapsed time, 92201
Linux-aarch64-AWS, iwasm, bzip2, calling, timestamp, 1696847972359046
Linux-aarch64-AWS, iwasm, bzip2, starting, timestamp, 1696847972360414
Linux-aarch64-AWS, iwasm, bzip2, main, timestamp, 1696847972370050
Linux-aarch64-AWS, iwasm, bzip2, start, timestamp, 1696847972370118
Linux-aarch64-AWS, iwasm, bzip2, end, timestamp, 1696847973629204
Linux-aarch64-AWS, iwasm, bzip2, accumulated, elapsed time, 1259086
Linux-aarch64-AWS, native, bitcount, calling, timestamp, 1696844306748883
Linux-aarch64-AWS, native, bitcount, starting, timestamp, 1696844306750049
Linux-aarch64-AWS, native, bitcount, main, timestamp, 1696844306751265
Linux-aarch64-AWS, native, bitcount, start, timestamp, 1696844306751307
Linux-aarch64-AWS, native, bitcount, end, timestamp, 1696844306811825
Linux-aarch64-AWS, native, bitcount, accumulated, elapsed time, 60518
Linux-aarch64-AWS, wasmtime, bitcount, calling, timestamp, 1696844306820868
Linux-aarch64-AWS, wasmtime, bitcount, starting, timestamp, 1696844306823793
Linux-aarch64-AWS, wasmtime, bitcount, main, timestamp, 1696844306875739
Linux-aarch64-AWS, wasmtime, bitcount, start, timestamp, 1696844306875821
Linux-aarch64-AWS, wasmtime, bitcount, end, timestamp, 1696844306969047
Linux-aarch64-AWS, wasmtime, bitcount, accumulated, elapsed time, 93226
Linux-aarch64-AWS, iwasm, bitcount, calling, timestamp, 1696844306982142
Linux-aarch64-AWS, iwasm, bitcount, starting, timestamp, 1696844306983515
Linux-aarch64-AWS, iwasm, bitcount, main, timestamp, 1696844306989082
Linux-aarch64-AWS, iwasm, bitcount, start, timestamp, 1696844306989149
Linux-aarch64-AWS, iwasm, bitcount, end, timestamp, 1696844308252986
Linux-aarch64-AWS, iwasm, bitcount, accumulated, elapsed time, 1263837
Linux-aarch64-AWS, native, basicmath, calling, timestamp, 1696844299775826
Linux-aarch64-AWS, native, basicmath, starting, timestamp, 1696844299776970
Linux-aarch64-AWS, native, basicmath, main, timestamp, 1696844299778205
Linux-aarch64-AWS, native, basicmath, start, timestamp, 1696844299778205
Linux-aarch64-AWS, native, basicmath, end, timestamp, 1696844300084305
Linux-aarch64-AWS, native, basicmath, accumulated, elapsed time, 306100
Linux-aarch64-AWS, wasmtime, basicmath, calling, timestamp, 1696844300110549
Linux-aarch64-AWS, wasmtime, basicmath, starting, timestamp, 1696844300113486
Linux-aarch64-AWS, wasmtime, basicmath, main, timestamp, 1696844300184841
Linux-aarch64-AWS, wasmtime, basicmath, start, timestamp, 1696844300184841
Linux-aarch64-AWS, wasmtime, basicmath, end, timestamp, 1696844300670502
Linux-aarch64-AWS, wasmtime, basicmath, accumulated, elapsed time, 485661
Linux-aarch64-AWS, iwasm, basicmath, calling, timestamp, 1696844300701546
Linux-aarch64-AWS, iwasm, basicmath, starting, timestamp, 1696844300702923
Linux-aarch64-AWS, iwasm, basicmath, main, timestamp, 1696844300709351
Linux-aarch64-AWS, iwasm, basicmath, start, timestamp, 1696844300709351
Linux-aarch64-AWS, iwasm, basicmath, end, timestamp, 1696844305887130
Linux-aarch64-AWS, iwasm, basicmath, accumulated, elapsed time, 5177779
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324058571
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324059741
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324060939
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324060978
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324061631
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 653
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324062799
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324063974
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324065185
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324065223
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324065785
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 562
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324067002
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324068172
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324069366
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324069404
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324069940
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 536
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324071138
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324072297
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324073477
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324073514
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324074091
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 577
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324075286
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324076431
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324077638
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324077677
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324078212
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 535
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324079426
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324080565
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324081764
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324081804
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324082371
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 567
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324083586
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324084758
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324085975
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324086015
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324086544
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 529
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324087754
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324088907
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324090083
Linux-aarch64-AWS, native, stringsearch, start, timestamp, 1696844324090121
Linux-aarch64-AWS, native, stringsearch, end, timestamp, 1696844324090730
Linux-aarch64-AWS, native, stringsearch, accumulated, elapsed time, 609
Linux-aarch64-AWS, native, stringsearch, calling, timestamp, 1696844324091919
Linux-aarch64-AWS, native, stringsearch, starting, timestamp, 1696844324093077
Linux-aarch64-AWS, native, stringsearch, main, timestamp, 1696844324094268
