Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843480167832
Linux-aarch64-Jetson, iwasm, facedetection, calling, timestamp, 1696861403540549
Linux-aarch64-Jetson, iwasm-interp, facedetection, starting, timestamp, 1696861403545276
Linux-aarch64-Jetson, iwasm, facedetection, main, timestamp, 1696861404007973
Linux-aarch64-Jetson, iwasm, facedetection, start, timestamp, 1696861404008141
Linux-aarch64-Jetson, iwasm, facedetection, end, timestamp, 1696861429600965
Linux-aarch64-Jetson, iwasm, facedetection, accumulated, elapsed time, 25592824
Linux-aarch64-Jetson, native, gnuchess, calling, timestamp, 1696861450302439
Linux-aarch64-Jetson, native, gnuchess, starting, timestamp, 1696861450306215
Linux-aarch64-Jetson, native, gnuchess, main, timestamp, 1696861450311035
Linux-aarch64-Jetson, native, gnuchess, start, timestamp, 1696861450313412
Linux-aarch64-Jetson, native, gnuchess, end, timestamp, 1696861459147324
Linux-aarch64-Jetson, native, gnuchess, accumulated, elapsed time, 8833912
Linux-aarch64-Jetson, wasmtime, gnuchess, calling, timestamp, 1696861459173051
Linux-aarch64-Jetson, wasmtime, gnuchess, starting, timestamp, 1696861459182293
Linux-aarch64-Jetson, wasmtime, gnuchess, main, timestamp, 1696861459453071
Linux-aarch64-Jetson, wasmtime, gnuchess, start, timestamp, 1696861459455286
Linux-aarch64-Jetson, wasmtime, gnuchess, end, timestamp, 1696861470211827
Linux-aarch64-Jetson, wasmtime, gnuchess, accumulated, elapsed time, 10756541
Linux-aarch64-Jetson, iwasm, gnuchess, calling, timestamp, 1696861470244187
Linux-aarch64-Jetson, iwasm-interp, gnuchess, starting, timestamp, 1696861470249512
Linux-aarch64-Jetson, iwasm, gnuchess, main, timestamp, 1696861470280869
Linux-aarch64-Jetson, iwasm, gnuchess, start, timestamp, 1696861470295001
Linux-aarch64-Jetson, iwasm, gnuchess, end, timestamp, 1696861719395209
Linux-aarch64-Jetson, iwasm, gnuchess, accumulated, elapsed time, 249100208
Linux-aarch64-Jetson, native, snappy, calling, timestamp, 1696869385656609
Linux-aarch64-Jetson, native, snappy, starting, timestamp, 1696869385660340
Linux-aarch64-Jetson, native, snappy, main, timestamp, 1696869385665937
Linux-aarch64-Jetson, native, snappy, start, timestamp, 1696869386249661
Linux-aarch64-Jetson, native, snappy, end, timestamp, 1696869386747773
Linux-aarch64-Jetson, native, snappy, accumulated, elapsed time, 498112
Linux-aarch64-Jetson, wasmtime, snappy, calling, timestamp, 1696869386833969
Linux-aarch64-Jetson, wasmtime, snappy, starting, timestamp, 1696869386842992
Linux-aarch64-Jetson, wasmtime, snappy, main, timestamp, 1696869386973069
Linux-aarch64-Jetson, wasmtime, snappy, start, timestamp, 1696869389840858
Linux-aarch64-Jetson, wasmtime, snappy, end, timestamp, 1696869391793097
Linux-aarch64-Jetson, wasmtime, snappy, accumulated, elapsed time, 1952239
Linux-aarch64-Jetson, iwasm, snappy, calling, timestamp, 1696869391967963
Linux-aarch64-Jetson, iwasm-interp, snappy, starting, timestamp, 1696869391972718
Linux-aarch64-Jetson, iwasm, snappy, main, timestamp, 1696869391987030
Linux-aarch64-Jetson, iwasm, snappy, start, timestamp, 1696869404048818
Linux-aarch64-Jetson, iwasm, snappy, end, timestamp, 1696869459606720
Linux-aarch64-Jetson, iwasm, snappy, accumulated, elapsed time, 55557902
Linux-aarch64-Jetson, native, tsf, calling, timestamp, 1696844372083235
Linux-aarch64-Jetson, native, tsf, starting, timestamp, 1696844372087226
Linux-aarch64-Jetson, native, tsf, main, timestamp, 1696844372091398
Linux-aarch64-Jetson, native, tsf, start, timestamp, 1696844372091607
Linux-aarch64-Jetson, native, tsf, end, timestamp, 1696844406908106
Linux-aarch64-Jetson, native, tsf, accumulated, elapsed time, 34816499
Linux-aarch64-Jetson, wasmtime, tsf, calling, timestamp, 1696844406935439
Linux-aarch64-Jetson, wasmtime, tsf, starting, timestamp, 1696844406946200
Linux-aarch64-Jetson, wasmtime, tsf, main, timestamp, 1696844407325077
Linux-aarch64-Jetson, wasmtime, tsf, start, timestamp, 1696844407325300
Linux-aarch64-Jetson, wasmtime, tsf, end, timestamp, 1696844460418627
Linux-aarch64-Jetson, wasmtime, tsf, accumulated, elapsed time, 53093327
Linux-aarch64-Jetson, iwasm, tsf, calling, timestamp, 1696844460451178
Linux-aarch64-Jetson, iwasm-interp, tsf, starting, timestamp, 1696844460455810
Linux-aarch64-Jetson, iwasm, tsf, main, timestamp, 1696844460486037
Linux-aarch64-Jetson, iwasm, tsf, start, timestamp, 1696844460486275
Linux-aarch64-Jetson, iwasm, tsf, end, timestamp, 1696845133141984
Linux-aarch64-Jetson, iwasm, tsf, accumulated, elapsed time, 672655709
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844197094132
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844197097789
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844197101902
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844197101902
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844198045847
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 909660
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844198050078
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844198055119
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844198059305
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844198059305
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844199008304
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 914503
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844199011754
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844199016309
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844199021932
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844199021932
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844199955903
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 913344
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844199967710
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844199971771
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844199977075
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844199977075
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844200925683
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 914444
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844200929299
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844200932928
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844200936945
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844200936945
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844201860793
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 902933
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844201864354
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844201877015
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844201881332
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844201881332
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844202817593
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 913747
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844202821590
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844202826501
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844202830470
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844202830470
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844203752764
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 901616
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844203756257
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844203759948
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844203763956
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844203763956
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844204677870
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 892474
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844204681283
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844204685219
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844204689203
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844204689203
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844205618366
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 897240
Linux-aarch64-Jetson, native, quicksort, calling, timestamp, 1696844205621897
Linux-aarch64-Jetson, native, quicksort, starting, timestamp, 1696844205626986
Linux-aarch64-Jetson, native, quicksort, main, timestamp, 1696844205630916
Linux-aarch64-Jetson, native, quicksort, start, timestamp, 1696844205630916
Linux-aarch64-Jetson, native, quicksort, end, timestamp, 1696844206551066
Linux-aarch64-Jetson, native, quicksort, accumulated, elapsed time, 893052
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844206579636
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844206588602
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844206697037
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844206697037
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844207817010
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1094264
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844207824082
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844207834640
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844207883960
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844207883960
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844208875348
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 964545
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844208880813
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844208892892
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844208937268
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844208937268
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844209988313
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1024533
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844209993857
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844210003089
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844210049027
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844210049027
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844211024410
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 949760
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844211029879
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844211039456
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844211105229
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844211105229
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844212157119
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1025236
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844212164876
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844212174090
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844212225102
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844212225102
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844213275182
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1024216
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844213280792
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844213745793
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844213807081
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844213807081
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844214946101
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1110666
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844214958659
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844214967786
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844215005039
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844215005039
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844215975359
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 944069
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844215980797
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844215990196
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844216036539
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844216036539
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844217085125
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1022370
Linux-aarch64-Jetson, wasmtime, quicksort, calling, timestamp, 1696844217090533
Linux-aarch64-Jetson, wasmtime, quicksort, starting, timestamp, 1696844217103335
Linux-aarch64-Jetson, wasmtime, quicksort, main, timestamp, 1696844217146408
Linux-aarch64-Jetson, wasmtime, quicksort, start, timestamp, 1696844217146408
Linux-aarch64-Jetson, wasmtime, quicksort, end, timestamp, 1696844218203069
Linux-aarch64-Jetson, wasmtime, quicksort, accumulated, elapsed time, 1030002
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844218230489
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844218235190
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844218247314
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844218247314
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844228443165
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9579198
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844228448566
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844228453265
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844228465441
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844228465441
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844238611399
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9530150
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844238616886
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844238623958
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844238636321
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844238636321
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844248911147
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9658894
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844248916561
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844248921395
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844248933586
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844248933586
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844259305733
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9756306
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844259311044
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844259317016
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844259329059
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844259329059
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844269515390
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9570248
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844269520801
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844269525542
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844269538030
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844269538030
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844279777512
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9623391
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844279782844
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844279787484
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844279799595
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844279799595
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844290149166
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9733647
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844290154530
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844290159150
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844290171132
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844290171132
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844300450432
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9663442
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844300459955
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844300465351
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844300477490
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844300477490
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844310715262
Linux-aarch64-Jetson, iwasm, quicksort, accumulated, elapsed time, 9625096
Linux-aarch64-Jetson, iwasm, quicksort, calling, timestamp, 1696844310720705
Linux-aarch64-Jetson, iwasm-interp, quicksort, starting, timestamp, 1696844310725919
Linux-aarch64-Jetson, iwasm, quicksort, main, timestamp, 1696844310737944
Linux-aarch64-Jetson, iwasm, quicksort, start, timestamp, 1696844310737944
Linux-aarch64-Jetson, iwasm, quicksort, end, timestamp, 1696844320829398
